locus_tag	IF(rnaseq_ratio < 1.0, -1.0/rnaseq_ratio, rnaseq_ratio)	rnaseq_pvalue	IF(proteomics_ratio < 1.0, -1.0/proteomics_ratio, proteomics_ratio)	proteomics_pvalue
Mmol_0766	-1.06822432673748	0.184283181514033	-6.28855350132756	3.96e-05
Mmol_0767	5.71843552535158	0.098374164530122	NULL	0
Mmol_0768	1.166502676204	0.749054231515935	NULL	0
Mmol_0769	-1.29604010032478	0.259256881897801	NULL	0
Mmol_0770	-1.57356657731763	0.295599814068341	NULL	0
Mmol_0771	1.17193817928446	0.675071939542653	1.94059728420439	0.0172608
Mmol_0772	1.90864261274506	0.110124542096205	NULL	0
Mmol_0773	-1.11360750110771	0.690379319883856	NULL	0
Mmol_0774	-2.16360363575722	0.159051795034392	NULL	0
Mmol_0775	1.37830293119217	0.476070021228267	-1.18353289065672	0.120949
Mmol_0776	1.96154157924932	0.19121689592082	NULL	0
Mmol_R0024	-1.51004133835281	0.600591262201604	NULL	NULL
Mmol_R0025	2.04676647041339	0.259720355153668	NULL	NULL
Mmol_R0026	-1.89922383442678	0.50716507239465	NULL	NULL
Mmol_0777	-1.14396579024717	0.77763938827541	NULL	0
Mmol_0778	-1.06418052221412	0.850621054581518	2.40894532123331	0.000329287
Mmol_0779	-1.32492151825241	0.382421968477114	2.83479070653714	0.0135193
Mmol_0780	1.00432019135514	0.990528829036783	-2.53994540327426	0.0212198
Mmol_0781	1.01902226381768	0.975691727804108	4.63354659351399	2.43e-05
Mmol_0782	1.16112717629676	0.799166560820468	NULL	0
Mmol_0783	7.52089422344917	0.418570885232326	2.9288108229672	0.139495
Mmol_0784	1.41500156707434	0.378045976193441	1.71030442325651	0.00169061
Mmol_R0027	-1.57950776540201	0.672570747766822	NULL	NULL
Mmol_0785	4.30615129797263	0.265181434981002	NULL	0
Mmol_0786	2.37639828572743	0.379692580188313	NULL	0
Mmol_0787	2.24839776952089	0.337931792082343	NULL	0
Mmol_0788	2.65254004495748	0.0939755899735208	NULL	0
Mmol_0789	-1.0119449533746	0.969688355669519	-1.14157031967631	0.418888
Mmol_0790	1.34381455835358	0.528843858143423	NULL	0
Mmol_0791	1.5050029709606	0.374115410481149	4.53608836316074	0.000633226
Mmol_0792	1.28183866750611	0.297904932984082	NULL	0
Mmol_R0028	4.14864463955395	0.437603976655105	NULL	NULL
Mmol_0793	28.2123062333096	0.475061926589405	NULL	0
Mmol_0794	2.56786429161301	0.529749200065341	NULL	0
Mmol_0795	-1.23289690687898	0.694171011663163	NULL	0
Mmol_0796	2.3376155019064	0.185531704675684	2.38958042353155	0.00407016
Mmol_0797	1.08250357924389	0.579358289215912	NULL	0
Mmol_0798	1.01294911296093	0.978287865580121	NULL	0
Mmol_0799	1.49797407367023	0.569924891872408	2.93004488945007	0.558417
Mmol_0800	1.01397691733128	0.94438997988013	NULL	0
Mmol_0801	1.00764312400152	0.982928613529577	NULL	0
Mmol_0802	2.56493562539642	0.366163507776743	NULL	0
Mmol_0803	-2.17267311072563	0.20593995540351	1.6024347401693	0.0999298
Mmol_0804	-3.09193721049679	0.0133973989894713	-1.89385547150837	0.0033957
Mmol_0805	-2.39176305205868	0.0649552334298616	-2.00283812058348	0.0303991
Mmol_0806	6.12326602888329	0.0780189071858443	NULL	0
Mmol_0807	13.1028660004472	0.039852691096738	NULL	0
Mmol_0808	13.9560633242432	0.0358855204946526	NULL	0
Mmol_0809	57.7427171111132	0.117847113683698	NULL	0
Mmol_0810	56.5582858978574	0.183191723769456	NULL	0
Mmol_0811	16.1997117014034	0.201519573315235	NULL	0
Mmol_0812	2.13884751495921	0.141030881242011	NULL	0
Mmol_0813	1.04934727870205	0.854915666402508	NULL	0
Mmol_0814	1.61809352529948	0.552308839939177	-1.54925070796112	0.19973
Mmol_0815	-3.23024397335942	0.417348904360149	NULL	0
Mmol_0816	-1.1397253323896	0.80100482190756	-2.4626302368765	2.66e-06
Mmol_0817	4.63217897481103	0.369958913481481	NULL	0
Mmol_0818	1.14991545858928	0.637963305978631	NULL	0
Mmol_0819	-1.81782987932225	0.401477029830308	NULL	0
Mmol_0820	1.90057282555691	0.570946130069802	NULL	0
Mmol_0821	-1.55579622004229	0.131164760748574	-2.16439286246485	1.68e-05
Mmol_0822	-1.23217497704732	0.590426442080708	1.1195044616276	0.723719
Mmol_0823	-1.29185389140029	0.52492103912067	-1.0571242828943	0.612732
Mmol_0824	1.71575006137457	0.0900564589229134	NULL	0
Mmol_0825	1.44710405581129	0.246103934554888	-2.51788306039785	0.00300099
Mmol_0826	1.56194194813961	0.0934604309856896	NULL	0
Mmol_0827	-1.68055055756133	0.145396972833304	-1.66832340441684	0.0440037
Mmol_0828	-1.08123886290138	0.76326174856332	3.5438986754328	7.57e-05
Mmol_0829	1.51828009451939	0.489037513587948	2.9381625925171	0.000274212
Mmol_0830	1.17764513860795	0.714234617874163	2.80242550955815	0.000436711
Mmol_0831	1.16502117791977	0.63311516128883	9.32494568824768	0.146555
Mmol_0832	-2.00511438932489	0.160850499886731	1.89226949514241	0.049443
Mmol_0833	-1.66423590784723	0.334942811048919	NULL	0
Mmol_0834	1.70576585684287	0.19976370175611	NULL	0
Mmol_0835	1.18597830386431	0.735330534076204	NULL	0
Mmol_0836	1.38172726696754	0.52914837222401	-13.7253841040534	0.339941
Mmol_0837	5.19439990925899	0.104773163206252	21.7053406434201	0.00171872
Mmol_0838	1.00545288913651	0.990586149352157	NULL	0
Mmol_0839	-1.03523394513477	0.973928078126183	NULL	0
Mmol_0840	7.28135731097037	0.274914253218627	NULL	0
Mmol_0841	1.19473106589202	0.751341636293765	NULL	0
Mmol_0842	-1.60079275649225	0.495720624283898	2.22898521843371	0.0364712
Mmol_0843	1.04806319243348	0.816531347617174	NULL	0
Mmol_0844	1.0386232604733	0.815524634119762	1.77486963801089	0.0490105
Mmol_0845	-1.53685342639844	0.227369460292102	NULL	0
Mmol_0846	1.10297005622057	0.880832009227992	NULL	0
Mmol_0847	1.18447492362936	0.760170637115308	-1.37677972670229	0.0805397
Mmol_0848	1.67464559493165	0.096339035313586	NULL	0
Mmol_0849	4.01548846096132	0.120018597619831	NULL	0
Mmol_0850	2.85743697994895	0.153035001861134	NULL	0
Mmol_0851	2.35198368847285	0.0491439669179665	NULL	0
Mmol_0852	1.36481206534253	0.552663085058804	-1.45437346707379	0.0686056
Mmol_0854	-1.47834254659761	0.379884775768331	NULL	0
Mmol_0855	1.01156353912461	0.990006334431856	NULL	0
Mmol_0856	-1.04150694571218	0.90645876513385	-2.3420753814893	0.191135
Mmol_0857	1.61829891557164	0.0590687578046534	-10.1490535627098	0.0287214
Mmol_0858	-1.07729421490097	0.908265770554205	-1.57173527158531	0.0361916
Mmol_0859	2.04503415640346	0.349189441724583	1.24407770387023	0.173708
Mmol_0860	1.20628353989396	0.798762909912497	-3.14063640025343	0.00319536
Mmol_0861	1.14363975579597	0.461380017865731	2.08720881868613	0.0221926
Mmol_0862	2.25237077510975	0.0512221711274703	1.27859829309969	0.0437146
Mmol_0863	-1.4219859772184	0.599458502271915	-3.62683824448742	0.013837
Mmol_0864	-1.76577381531861	0.241606934155204	-1.12393352083652	0.688046
Mmol_0865	-1.74739534556114	0.270033220712187	NULL	0
Mmol_0866	-3.15452046232821	0.163016075328005	-2.22563297207628	0.0857364
Mmol_0867	-3.73965961960599	0.150620457765885	-1.37415331971364	0.247241
Mmol_0868	-2.81846631748716	0.0513730820974032	1.42851901982765	0.112578
Mmol_0869	1.07036387486757	0.908112944584568	-3.27452835038248	0.11693
Mmol_0870	-2.38783607805235	0.0835443214824777	-1.39964389464006	0.295261
Mmol_0871	-2.60783037877065	0.07687599775509	-3.54938427908111	0.00111673
Mmol_0872	-3.15872933850042	0.21416587433297	-1.69642191111447	0.074957
Mmol_0873	-2.2586963781842	0.00639849875835317	-1.24147738682502	0.167358
Mmol_0874	2.13407577259036	0.321638501625581	NULL	0
Mmol_0875	1.20450003988632	0.479775292798468	1.09271145762515	0.218015
Mmol_0876	9.42891668787357	0.253134027346653	NULL	0
Mmol_0877	-1.03662820755195	0.864720100986072	1.57101071270802	0.0651192
Mmol_0878	1.35746924623795	0.366532177892689	-1.0226035236451	0.776072
Mmol_0879	-1.24481748486359	0.42014283334143	1.77491220101243	0
Mmol_0880	1.19010984738445	0.567601955019242	NULL	0
Mmol_0881	-1.18443826848244	0.81605426667744	NULL	0
Mmol_0882	-1.2516984452832	0.112810481343354	-1.37159236530793	0.0930422
Mmol_0883	1.90854904349861	0.408630389125098	NULL	0
Mmol_0884	4.50496363070724	0.455910687059142	NULL	0
Mmol_0885	2.16212253146399	0.305833394289813	1.38042479052257	0.0106768
Mmol_0886	1.69719398219964	0.327397052972647	2.61341048789946	0.000655931
Mmol_0887	2.04098123780534	0.130246066590862	2.97951238398733	0.00359801
Mmol_0888	9.33961154034788	0.0553259957996164	14.5082218202459	0.000185489
Mmol_0889	-2.10974550029759	0.0662768323347984	-1.69638020866872	0.0301439
Mmol_0890	2.93541138776793	0.0429709847500771	-2.14254504487692	0.0348249
Mmol_0891	-1.13951952563614	0.563895115132112	-2.64513771461754	0.00101828
Mmol_0892	-1.43487348825898	0.305213846540019	-1.13315676590662	0.502079
Mmol_0893	-2.5270011124835	0.118437658058587	1.17799804345337	0.16208
Mmol_0894	-2.14681198850495	0.00413055927473019	-1.39194659451871	0.190295
Mmol_0895	-3.29277471461831	0.162144737004586	-2.17271464660914	0.00562348
Mmol_0896	-3.63075085661616	0.0472829052906409	-1.45982436884975	0.236842
Mmol_0897	-1.67158951370205	0.307340346661593	NULL	0
Mmol_0898	-3.21930389953407	0.00730660818951667	-2.18030894825987	0.0451326
Mmol_0899	-2.6052428601074	0.0749499600568607	NULL	0
Mmol_0900	-3.59928914312175	0.0510826133472892	-1.48757239767274	0.0163866
Mmol_0901	1.0752041369118	0.831208111632652	1.74869105025045	0.105369
Mmol_0902	-1.35946078523915	0.0796483369720035	-1.97198794976286	0.023136
Mmol_0903	-1.86351557754001	0.318691310921624	-6.49185776167282	0.0779872
Mmol_0904	-1.49180747019536	0.309645856276669	-4.00791544422114	0.209912
Mmol_0905	-1.33731002293246	0.484201365203913	-7.98953870998306	0.00785452
Mmol_0906	1.08903448863068	0.793592323032526	-1.28958624738895	0.16543
Mmol_0907	2.99373057184238	0.354757653609667	-23.6016641661083	0.201278
Mmol_0908	1.81650960759524	0.222552123741766	NULL	0
Mmol_0909	1.94847134941171	0.141776506860122	NULL	0
Mmol_0910	-1.00896952889228	0.978908510700736	1.61532588480834	0.181357
Mmol_0911	-1.19082185625514	0.0296450618496443	NULL	0
Mmol_0912	1.22164745569396	0.644662025265882	-1.04388366340081	0.23195
Mmol_0913	1.10124523164429	0.826099915006193	-1.26876893331729	0.278468
Mmol_0914	1.51921193512851	0.642780683258312	-1.24202854882485	0.32638
Mmol_0915	1.57208739309486	0.156629718727202	NULL	0
Mmol_0916	-1.17394573889079	0.609338083997716	-1.07926640095029	0.455217
Mmol_0917	-1.36091525723708	0.54683614076585	-4.95421131660463	0.120533
Mmol_0918	-1.26059603978324	0.351646765567028	-1.50928041499399	0.0353638
Mmol_0919	-5.14564234756064	0.0568623656669421	-2.80723591036309	0.0463089
Mmol_0920	-1.57129247713681	0.702234659006376	NULL	0
Mmol_0921	1.95019737204779	0.074706084050819	1.30404363084707	0.45361
Mmol_0922	1.27399384537254	0.216645581714602	-2.98482929435454	0.391398
Mmol_0923	1.43299718471181	0.512366220658847	NULL	0
Mmol_0924	1.35731615315655	0.0812178178738627	-1.17118977051852	0.198427
Mmol_0925	1.00234836426871	0.990504240004508	NULL	0
Mmol_0926	-1.83332862068945	0.333423656177718	NULL	0
Mmol_0927	1.21307103038191	0.446710640340438	-2.30292280241054	0.0011609
Mmol_0928	-1.01327259918336	0.959644868664957	1.10848303901811	0.200748
Mmol_0929	1.10366259124237	0.78929817413883	NULL	0
Mmol_0930	1.44191689009431	0.333901204736806	1.16138930263502	0.227053
Mmol_0931	2.01210622242842	0.50106602113474	NULL	0
Mmol_0932	1.43992742633272	0.278650555120834	NULL	0
Mmol_0933	1.47822648063893	0.454433161947934	3.41530831250434	0.00704182
Mmol_0934	-1.29138655734483	0.453417972331621	3.41931169891897	0.000657894
Mmol_0935	-1.2428635445371	0.216588752254295	NULL	0
Mmol_0936	-1.39586491979857	0.475677034198973	NULL	0
Mmol_0937	-2.51454522350171	0.0934972087671623	NULL	0
Mmol_0938	-2.67937644588026	0.125213119649899	NULL	0
Mmol_0939	-2.57219145534753	0.139314678969454	NULL	0
Mmol_0940	-1.21752142492271	0.564981726000731	-2.67381896082005	0.185322
Mmol_0941	-1.18530110901808	0.239331473222437	-1.30593578039892	0.276275
Mmol_0942	1.28419597429434	0.528837766751706	NULL	0
Mmol_0943	1.46665952931414	0.529204377280079	NULL	0
Mmol_0944	1.62038677477792	0.00600342917406907	NULL	0
Mmol_0945	-1.18538612706464	0.462747390962856	NULL	0
Mmol_0946	-1.39681030219882	0.144942610718499	NULL	0
Mmol_0947	1.43170914976648	0.077723908835938	-3.6164421589849	0.0381955
Mmol_0948	-1.12597205784531	0.838770258082589	-21.1820680171851	0.0903031
Mmol_0949	3.26241682047478	0.223317137702011	NULL	0
Mmol_0950	1.81599238612212	0.0844056739795175	NULL	0
Mmol_0951	-3.61330847680162	0.108448898615602	NULL	0
Mmol_0952	1.72121359122474	0.43361741296359	-34.1418761638308	0.214295
Mmol_0953	1.16920945445588	0.605462992171873	-1.50242161879613	0
Mmol_0954	-2.31061885382832	0.218683258143175	NULL	0
Mmol_0955	-2.16025189489147	0.155251097869985	-1.71128342281637	0.106242
Mmol_0956	-1.65462052700949	0.31430910935358	-20.0301885803807	0.422143
Mmol_0957	-1.72032636165831	0.155313407900147	1.13205165098158	0.540502
Mmol_0958	1.39136489430909	0.650981907257361	-1.08613835373116	0.615971
Mmol_0959	-1.66096129376514	0.263190625843693	1.65709911894713	0.00608406
Mmol_0960	2.91030712237352	0.300331901178354	-1.62576265112618	0.25
Mmol_0961	1.27914215705451	0.575657249357451	NULL	0
Mmol_0962	1.81641420782984	0.410383304551222	NULL	0
Mmol_0963	1.20320113587203	0.513681098865145	-1.09377059811965	0.733004
Mmol_0964	1.86635202094358	0.542241076644658	NULL	0
Mmol_0965	1.3486518760936	0.491279504799932	NULL	0
Mmol_0966	-4.15612090493465	0.250308656818237	NULL	0
Mmol_0967	-5.2497489942853	0.296512028392298	NULL	0
Mmol_0968	1.04176149142214	0.887868976633978	NULL	0
Mmol_0969	-1.06688770208502	0.752270949986485	1.05279101564819	0.884228
Mmol_0970	2.46804721442866	0.408761125966501	-6.86693258072896	0.043752
Mmol_0971	1.63736841056922	0.291891688273307	-1.93563589191384	0.00466494
Mmol_0972	1.62875883157542	0.419579722264037	NULL	0
Mmol_0973	1.80540687583302	0.185151081282304	-2.03020891837632	0.0162563
Mmol_0974	-1.01140338156177	0.92040106450401	-3.84727294596303	0.000330719
Mmol_0975	-1.10706889214225	0.145978935307789	-1.4014611253714	0.143611
Mmol_0976	-1.35563499426411	0.449444789228676	-5.92784770455976	0.000276227
Mmol_0977	1.86261629036686	0.226972179953824	NULL	0
Mmol_0978	-1.95095597430839	0.166563062093487	2.1626254587519	0.00547444
Mmol_0979	-1.95756861568033	0.185979147626933	2.98265224217747	0.00933439
Mmol_0980	-1.58531995209848	0.129913333495387	-2.34291776874032	0.000219367
Mmol_0981	-1.73489502468794	0.067612711060127	-1.27777287740032	0.0578816
Mmol_0982	1.13190096856438	0.616465269024056	-2.79616197198139	0.0182851
Mmol_0983	-1.48023820349636	0.0184882665528562	5.32388373343071	0.000149947
Mmol_0984	1.7414861300569	0.283518094750063	1.54983981450399	0.335185
Mmol_0985	1.84685063225603	0.420068409242824	NULL	0
Mmol_0986	1.14063699310124	0.719139410707944	-1.77042915748704	0.00210258
Mmol_0987	1.85498431472516	0.461301378663725	1.4904802309796	0.0195441
Mmol_0988	-2.33953919135583	0.601208535999388	NULL	0
Mmol_0989	-1.60497501269403	0.447848258881709	-1.74680410559099	0.00303263
Mmol_0990	-2.07815593551192	0.276606047673175	-1.6245423167268	0.00265844
Mmol_0991	-2.2981286959096	0.316080909217112	-1.90189845857344	0.012044
Mmol_0992	-1.04723650081412	0.881608846752494	-1.96806883544172	0.0240081
Mmol_0993	1.32947508938874	0.802620671896122	NULL	0
Mmol_0994	-5.7850413068458	0.459832126390562	9.19206026619602	0.000599133
Mmol_0995	-8.53610001309224	0.493234123284492	66.256607408611	6.61e-06
Mmol_0996	1.32223040522665	0.789876841757307	NULL	0
Mmol_0997	1.12263211894937	0.883389403542114	3.13521675355327	0.00128835
Mmol_0998	-2.26401142335454	0.227122648714742	NULL	0
Mmol_0999	1.8494810055084	0.322150734757167	NULL	0
Mmol_1000	-1.92076679267991	0.0446640254837384	NULL	0
Mmol_1001	-1.10187582641736	0.785059188506109	-3.85529828163902	0.566649
Mmol_1002	-1.84318404900482	0.296927936389631	1.14671536916219	0.0535499
Mmol_1003	-1.25224003100367	0.223994093919681	1.4414873880775	0.0100889
Mmol_1004	-1.1886721652965	0.213101385887946	1.27281213487804	0.0835277
Mmol_1005	-1.43080968026987	0.183293920904953	-10.40032180225	0.00631564
Mmol_1006	-2.18648155115578	0.353000843327022	-13.841707561923	0.000543838
Mmol_1007	1.47179780379215	0.65678930583875	NULL	0
Mmol_1008	1.61640875110814	0.0520147844105946	1.49563412337439	0.102536
Mmol_1009	3.4621626865831	0.102051058505691	NULL	0
Mmol_1010	-1.01473010196206	0.948872135747338	-3.57996404001712	0.000534679
Mmol_1011	-1.0422258389308	0.89335090562602	NULL	0
Mmol_1012	-1.278157032238	0.368004065865632	NULL	0
Mmol_1013	1.7979964024745	0.191071105825847	-1.90000273865262	0.00685435
Mmol_1014	1.78995033628261	0.135654533366164	-1.49105869240012	0.261638
Mmol_1015	2.86548473578801	0.35859661855681	2.23001188890514	0.10886
Mmol_1016	2.04082436131994	0.210933751126477	2.37070546769467	0.00665063
Mmol_1017	2.7217991943946	0.0152078728491279	-1.54829027720498	0.031605
Mmol_1018	1.26235605200052	0.572395152404671	NULL	0
Mmol_1019	1.93254342154647	0.114797446502297	NULL	0
Mmol_1020	1.37974600074257	0.510331700494241	5.06110527736774	0.00175588
Mmol_1021	1.26669292824408	0.70629884235588	NULL	0
Mmol_1022	1.18664910322313	0.574362699459096	1.52919376257694	0.339184
Mmol_1023	3.72452970154581	0.52915587719212	NULL	0
Mmol_1024	-1.57324066151077	0.269679192721419	2.53865480911468	0.00329553
Mmol_1025	1.01761111948953	0.973484271996922	1.09220648141742	0.689864
Mmol_1026	-1.37033045136789	0.531925220812145	-1.29974331954371	0.205499
Mmol_1027	-1.81107001955515	0.484261785876248	-1.61474472058475	0.0368833
Mmol_1028	-1.39958962669567	0.563941463166186	NULL	0
Mmol_1029	-1.86973271820604	0.341271504339531	NULL	0
Mmol_1030	-1.09840675126633	0.87531042311314	4.37969969527092	0.0286372
Mmol_1031	1.1683732532803	0.738336667612549	NULL	0
Mmol_1032	-1.88518588306621	0.185038937996179	NULL	0
Mmol_1033	1.14424460353013	0.886272696194071	NULL	0
Mmol_1034	-1.75551634984834	0.336287327858792	-2.10710267016124	0.0839217
Mmol_1035	1.35812616564166	0.72353170160884	1.07729115565399	0.84054
Mmol_1036	-1.31655070510045	0.403202356243021	NULL	0
Mmol_1037	-1.6029663482518	0.283214560479568	NULL	0
Mmol_1038	-1.20220590938255	0.668020760999642	-6.43492663856657	0.150597
Mmol_1039	-2.37406915797635	0.13796392865106	1.75220449796925	0.0261843
Mmol_1040	-1.25797527841447	0.53421854109938	NULL	0
Mmol_1041	4.95996220320746	0.277331449078163	5.06358098983765	0.0766974
Mmol_R0031	2.08370182221235	0.36755827850399	NULL	NULL
Mmol_1042	1.27467318268595	0.157861283502615	2.0007289687593	0.0160875
Mmol_1043	-1.53027422426706	0.456116459217619	1.39125781849631	0.00627485
Mmol_1044	-2.14129216481921	0.0414812733399523	-1.66290137703665	0.00138892
Mmol_1045	-2.34856458289749	0.215452893212877	2.44690495521374	0.0427161
Mmol_1046	-1.85301089543755	0.171544894950984	NULL	0
Mmol_1047	-1.40749603951031	0.179497160595219	1.22071252325797	0.531423
Mmol_1048	-1.05267097528402	0.721997250258964	NULL	0
Mmol_1049	1.49887889085095	0.435351839074834	1.31686868303471	0.579846
Mmol_1050	-1.23612987039737	0.696235816500078	-1.17169639671339	0.38074
Mmol_1051	-1.07990451289092	0.900226844634343	NULL	0
Mmol_1052	1.01088917670372	0.953208431979008	NULL	0
Mmol_1053	1.26881745228954	0.634955014819407	NULL	0
Mmol_1054	-1.67040386451192	0.45760513411229	1.40767209249181	0.159238
Mmol_1055	-1.34146424168969	0.505829534329874	NULL	0
Mmol_1056	-1.55972926615455	0.424510875383111	NULL	0
Mmol_1057	-1.14712783846195	0.724701439806031	NULL	0
Mmol_1058	1.0504154931257	0.825286026013412	NULL	0
Mmol_1059	-2.02581568768978	0.387315134995942	NULL	0
Mmol_1060	1.18659709257465	0.634119553055408	NULL	0
Mmol_1061	-1.09716144913981	0.897670952512112	4.72471805667568	0.0181645
Mmol_1062	1.03225445827982	0.940076163515365	NULL	0
Mmol_1063	-1.17531593942545	0.605635926851964	19.9124413309121	0.00209325
Mmol_1064	1.63142374224679	0.0413263988241813	1.89643055493765	0.0282669
Mmol_1066	1.69121199289304	0.626548861254755	NULL	0
Mmol_1067	-1.16604619461828	0.85233485452594	NULL	0
Mmol_1068	-1.21679121103824	0.726368935115429	NULL	0
Mmol_1069	-2.26078357865322	0.381821279939586	NULL	0
Mmol_1070	-3.03775234283089	0.129947962754809	NULL	0
Mmol_1071	-2.74143750699122	0.318303311277247	NULL	0
Mmol_1072	-2.52226610671002	0.352057725332802	NULL	0
Mmol_1073	-1.89524424684574	0.354741489668618	NULL	0
Mmol_1074	1.54318656817665	0.657386686892767	NULL	0
Mmol_1075	1.17656834119246	0.0889536231195142	NULL	0
Mmol_1076	-1.01059307258195	0.953821991607643	NULL	0
Mmol_1077	-1.32701647559347	0.678638041241183	NULL	0
Mmol_1078	1.22763908184188	0.742302824371234	NULL	0
Mmol_1079	-2.88757365690776	0.0913869001510116	NULL	0
Mmol_1080	2.47038837671155	0.57397182182357	NULL	0
Mmol_1081	1.1783243116804	0.653467621005379	NULL	0
Mmol_R0032	5.83539996618986	0.473614509026436	NULL	NULL
Mmol_R0033	4.85147072539087	0.465938048362483	NULL	NULL
Mmol_R0034	-2.01253621148555	0.632688527768195	NULL	NULL
Mmol_1082	1.56571875681821	0.430839892288959	1.83751406859337	0.0143178
Mmol_1083	-2.23148718131074	0.142792215624915	-3.73159933058176	0.00634607
Mmol_1084	-1.32042150623481	0.14092118318374	-4.50129046763208	0.000226535
Mmol_1085	-1.42170104996938	0.167680865181913	-3.1122405129992	0.00102473
Mmol_1086	1.34974423625833	0.361523855091374	5.14639339447021	0.0581244
Mmol_1087	1.44389124577078	0.212509090836378	1.65658474427648	0
Mmol_1088	4.83979163722134	0.257130004117066	1.41160095622675	0.352151
Mmol_1089	3.52633851144007	0.192464575157905	NULL	0
Mmol_1090	8.32002664565332	0.424327667847616	NULL	0
Mmol_1091	1.46353899137698	0.193623314190598	NULL	0
Mmol_1092	1.01282323905746	0.983403392145027	NULL	0
Mmol_1093	3.27454652070246	0.382680647080752	NULL	0
Mmol_1094	-1.06362267936232	0.767512068174096	4.65863464428996	0.000287563
Mmol_1095	-2.1998070113077	0.238225054227936	-2.64891935742035	0.0330198
Mmol_1096	6.76195981678196	0.489896222827083	NULL	0
Mmol_1097	-1.49685655504973	0.547192308840623	NULL	0
Mmol_1098	3.61229396761724	0.381071388526097	NULL	0
Mmol_1099	3.93595764704704	0.398871355089928	NULL	0
Mmol_1100	1.42552746727903	0.694616911574731	NULL	0
Mmol_1101	2.05229768921124	0.416311936643231	NULL	0
Mmol_1102	1.86646566864779	0.40408836407847	NULL	0
Mmol_1103	1.65278655554604	0.676659867696559	NULL	0
Mmol_1104	3.69918924377687	0.200731926539681	NULL	0
Mmol_1105	1.73796167549874	0.271951559891641	NULL	0
Mmol_1106	-1.92285129634158	0.0210876928766286	NULL	0
Mmol_1107	1.00029826688874	0.999670861250524	NULL	0
Mmol_1108	2.6047881437118	0.0985894992598558	NULL	0
Mmol_1109	1.24573498261925	0.748358664753318	2.04179308559646	0.0497291
Mmol_1110	-2.36973286045803	0.378291085510133	-14.6232762531104	0.00785835
Mmol_1111	-1.98557236250969	0.235488734695104	NULL	0
Mmol_1112	2.80296244867233	0.543952795054096	NULL	0
Mmol_1113	1.47140447716433	0.520634339069356	NULL	0
Mmol_1114	1.59238462980703	0.0319822459662628	NULL	0
Mmol_1115	1.91468709535493	0.54964730730122	24.1358401223705	0.0408658
Mmol_1116	2.8925184882172	0.446278844065154	NULL	0
Mmol_1117	1.64525334403825	0.431099899313218	NULL	0
Mmol_1118	-1.48988755428722	0.210671486445899	NULL	0
Mmol_1120	1.69487564470399	0.560378140327865	NULL	0
Mmol_1121	-4.45244792896802	0.45782542672979	NULL	0
Mmol_1122	5.44783860892487	0.303948265786861	NULL	0
Mmol_1123	3.37411377104349	0.0183675579962382	NULL	0
Mmol_1124	5.40294665669654	0.101372677168742	NULL	0
Mmol_1125	5.91635479205699	0.12803367948851	NULL	0
Mmol_1126	5.36643889008462	0.019214947404874	NULL	0
Mmol_1127	4.38370836138933	0.0399308314798895	NULL	0
Mmol_1128	4.33755053794199	0.188976535855629	16.1991548378761	0.00155044
Mmol_1129	6.83418687152097	0.0414449454535474	NULL	0
Mmol_1131	6.63490352612104	0.339851757297974	NULL	0
Mmol_1132	3.55397335173139	0.0552634360676824	NULL	0
Mmol_1133	3.35506096759393	0.503074861248783	NULL	0
Mmol_1134	-1.99599820165537	0.344905452666547	1.18754216035207	0.0784662
Mmol_1135	1.2374710590605	0.590291919642759	-1.03518887215762	0.878687
Mmol_1136	-1.11007268802479	0.525411766674961	NULL	0
Mmol_1137	-1.28034481899674	0.586695649732888	1.33015788597818	0.396602
Mmol_1138	-3.67691143612839	0.198615677457668	-1.97994997360677	0.0202957
Mmol_1139	-2.29363865060507	0.220187462815703	NULL	0
Mmol_1140	-2.37029719965392	0.0104188227983354	3.04929160979575	0.00041443
Mmol_1141	-4.26833023385138	0.0603351746327439	-2.18123863656923	0.0254499
Mmol_1142	-1.04785047492111	0.941719861330348	1.85898646399602	0.040585
Mmol_1143	-1.0416668460902	0.86797849883645	-1.60520458343498	0.00198354
Mmol_1144	-1.55848205971254	0.2884404186998	-2.55843882384684	0.0509233
Mmol_1145	-1.90986533342684	0.290666755874474	-2.16129017781267	0.0515169
Mmol_1146	-2.53252610774267	0.108318175680925	-1.44522500620431	0.0574507
Mmol_1147	-2.0037855525969	0.285709236288995	NULL	0
Mmol_1148	2.68638548753805	0.0609605981790234	NULL	0
Mmol_1149	-2.1966261551092	0.174131163927143	1.0294400226249	0.838911
Mmol_1150	-1.48740143038647	0.092696422051286	-1.18925479138821	0.208177
Mmol_1151	-2.85972322728947	0.179394002766265	NULL	0
Mmol_1152	1.40312238512651	0.674187010861049	-1.51906608742653	0.00359415
Mmol_1153	-1.32370314057134	0.28909503998875	-1.65671995181518	0.158167
Mmol_1154	-2.7813472375574	0.0325506899246708	NULL	0
Mmol_1155	-2.72598833178923	0.0384900189939786	-5.62185447678681	0.0798539
Mmol_1156	-2.30044572810052	0.0213030332923766	-2.49839188483474	0.0118535
Mmol_1157	-2.32199164463287	0.0235919906766436	NULL	0
Mmol_1158	-2.85999666377127	0.219232152880387	-2.43313442682316	0.182673
Mmol_1159	-1.0156886717718	0.979348992976716	1.00984667813041	0.977442
Mmol_1160	-3.23529757018582	0.00641743450492151	1.51090042131554	0.00383409
